timestamp,elapsed_time,slam_mode,num_points,density_3d,density_2d,coverage_2d,volume,bbox_x,bbox_y,bbox_z,z_range_min,z_range_max
3.3,3.3,rgbd,462,31.69539681392121,65.96653605910491,7.003551,14.576249,2.164653778076172,3.2354140281677246,2.081265449523926,-0.10574845224618912,1.97551691532135
354.5,354.5,rgbd,285,20.44591087132754,40.17663815595508,7.0936747,13.939218,2.2108776569366455,3.20853328704834,1.9650206565856934,0.0015247701667249203,1.9665454626083374
22.5,22.5,rgbd,451,31.673535806212854,65.6602594932983,6.8686905,14.239017,2.1045398712158203,3.263749361038208,2.0730321407318115,-0.0834849402308464,1.9895471334457397
49.9,49.9,rgbd,698,37.16222703836101,77.0312277533253,9.06126,18.782513,2.5347204208374023,3.5748560428619385,2.0728366374969482,-0.0834849402308464,1.9893516302108765
51.8,51.8,rgbd,1017,42.86336922076021,88.84876489259932,11.446417,23.726553,2.951662063598633,3.8779563903808594,2.0728366374969482,-0.0834849402308464,1.9893516302108765
53.7,53.7,rgbd,1176,47.87659855861441,100.1214306441757,11.745737,24.563148,3.0431294441223145,3.8597559928894043,2.0912394523620605,-0.004529561847448349,2.086709976196289
55.7,55.7,rgbd,1345,53.71445651509887,112.32979464296524,11.973671,25.039814,3.0869803428649902,3.8787648677825928,2.0912394523620605,-0.004529561847448349,2.086709976196289
240.7,240.7,rgbd,1520,60.703326321896114,126.94519543294213,11.973671,25.039814,3.0869803428649902,3.8787648677825928,2.0912394523620605,-0.004529561847448349,2.086709976196289
242.7,242.7,rgbd,1632,55.074250449646854,116.49718971185995,14.008922,29.632723,3.4012508392333984,4.11875581741333,2.1152751445770264,-0.028565239161252975,2.086709976196289
245.0,245.0,rgbd,1559,35.648437790986186,76.98579798905313,20.250488,43.73263,4.564079761505127,4.43692684173584,2.1595840454101562,-0.036946870386600494,2.1226372718811035
265.4,265.4,rgbd,1567,31.855688751709284,70.66591960304017,22.174763,49.190586,4.793631553649902,4.625879764556885,2.2183139324188232,-0.06777222454547882,2.1505417823791504
267.4,267.4,rgbd,1687,33.95856525600908,76.10968586121624,22.165379,49.67819,4.797703266143799,4.619997978210449,2.2412514686584473,-0.06214634329080582,2.179105043411255
269.5,269.5,rgbd,2003,36.03437782529524,81.59398558865989,24.548378,55.585808,5.313504219055176,4.619997978210449,2.2643373012542725,-0.08523232489824295,2.179105043411255
271.5,271.5,rgbd,2140,38.529983484642834,87.24488070915878,24.52866,55.54116,5.313504219055176,4.616286754608154,2.2643373012542725,-0.08523232489824295,2.179105043411255
273.6,273.6,rgbd,2204,39.68228205614617,89.85407340326447,24.52866,55.54116,5.313504219055176,4.616286754608154,2.2643373012542725,-0.08523232489824295,2.179105043411255
275.8,275.8,rgbd,2035,37.08818073867255,83.1022934706514,24.487892,54.869232,5.268703460693359,4.647802352905273,2.2406678199768066,-0.09054386615753174,2.1501238346099854
277.9,277.9,rgbd,2097,37.697736301947835,86.13898623923832,24.344378,55.626682,5.2437872886657715,4.642518043518066,2.2849910259246826,-0.09910501539707184,2.1858859062194824
281.8,281.8,rgbd,2169,38.81555892760741,88.28976678434695,24.566833,55.879654,5.310074806213379,4.626457214355469,2.274597406387329,-0.09413504600524902,2.18046236038208
286.0,286.0,rgbd,2202,39.4061137660634,89.63304124441308,24.566833,55.879654,5.310074806213379,4.626457214355469,2.274597406387329,-0.09413504600524902,2.18046236038208
296.3,296.3,rgbd,2285,29.879221905904345,67.96320087446881,33.621136,76.47455,7.267145156860352,4.626457214355469,2.274597406387329,-0.09413504600524902,2.18046236038208
302.3,302.3,rgbd,2318,30.31073802095679,68.94472631379375,33.621136,76.47455,7.267145156860352,4.626457214355469,2.274597406387329,-0.09413504600524902,2.18046236038208
306.4,306.4,rgbd,2437,31.86681128432774,72.48416653438971,33.621136,76.47455,7.267145156860352,4.626457214355469,2.274597406387329,-0.09413504600524902,2.18046236038208
308.5,308.5,rgbd,2476,33.90450615910347,75.81665940118407,32.65773,73.02864,6.3417277336120605,5.149658203125,2.236182451248169,-0.07041878998279572,2.1657636165618896
310.5,310.5,rgbd,2571,36.355386499038055,78.81179470622511,32.62202,70.718544,6.3583173751831055,5.130606174468994,2.167816162109375,-0.05257495865225792,2.115241289138794
314.6,314.6,rgbd,2493,34.10844264144885,76.33809274671009,32.657352,73.09041,6.345975399017334,5.146151542663574,2.2380995750427246,-0.07178397476673126,2.1663155555725098
320.7,320.7,rgbd,2529,34.60098332941201,77.44044787662648,32.657352,73.09041,6.345975399017334,5.146151542663574,2.2380995750427246,-0.07178397476673126,2.1663155555725098
324.8,324.8,rgbd,2546,34.833571987616835,77.96100446575366,32.657352,73.09041,6.345975399017334,5.146151542663574,2.2380995750427246,-0.07178397476673126,2.1663155555725098
337.2,337.2,rgbd,2558,34.99775221693789,78.32845617572579,32.657352,73.09041,6.345975399017334,5.146151542663574,2.2380995750427246,-0.07178397476673126,2.1663155555725098
339.3,339.3,rgbd,2570,35.161932446258945,78.69590788569792,32.657352,73.09041,6.345975399017334,5.146151542663574,2.2380995750427246,-0.07178397476673126,2.1663155555725098
343.5,343.5,rgbd,2662,36.442097925659986,81.22883401261943,32.771614,73.047386,6.373716831207275,5.1416802406311035,2.2289834022521973,-0.06669862568378448,2.1622848510742188
345.5,345.5,rgbd,2701,37.57695259254888,82.45591767299125,32.756897,71.879166,6.365253925323486,5.146203994750977,2.194321632385254,-0.0456436388194561,2.1486780643463135
347.5,347.5,rgbd,2770,38.67748306958666,84.87084158357402,32.63783,71.6179,6.365253925323486,5.127498149871826,2.194321632385254,-0.0456436388194561,2.1486780643463135
349.5,349.5,rgbd,2796,39.06367912461243,85.7182781511633,32.61848,71.57544,6.365253925323486,5.1244587898254395,2.194321632385254,-0.0456436388194561,2.1486780643463135
357.9,357.9,rgbd,2623,36.066322230602914,79.99315385150531,32.790306,72.72713,6.35770320892334,5.157571315765381,2.2179460525512695,-0.08897299319505692,2.1289730072021484
